query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate
1036814,en,what is the mathematical relationship between temperature and volume direct or inverse,"[""7206684""]","[""7138192"", ""7177755"", ""7206684"", ""7256871"", ""7507682"", ""7448171"", ""7926523"", ""7127381"", ""7663664"", ""7147108""]",
1035645,en,what is the name of the castle in russia,"[""7208858""]","[""7485237"", ""7130983"", ""1924751"", ""7904294"", ""7442986"", ""7242690"", ""7870994"", ""7092563"", ""2058695"", ""792775""]",
71029,en,can lyme disease cause folliculitis in dogs,"[""7670160""]","[""7267095"", ""7138192"", ""7631191"", ""7147108"", ""7917146"", ""7519834"", ""7090721"", ""7652951"", ""7220327"", ""7426513""]",
1083836,en,what does fdic insured mean?,"[""1896608""]","[""7979516"", ""7617827"", ""125399"", ""7465077"", ""7090721"", ""7507682"", ""7138192"", ""7776792"", ""7325613"", ""7889293""]",
1058885,en,what is causing the constant dry heaving and nausea,"[""7170528""]","[""7100572"", ""7267095"", ""7940547"", ""7279780"", ""7652951"", ""7138192"", ""7899122"", ""7090721"", ""7826865"", ""1727593""]",
1039189,en,who is the actress on the away team in star trek operation annihilate,"[""7805080""]","[""7130983"", ""7138192"", ""7279780"", ""7767103"", ""7949132"", ""7291556"", ""7904294"", ""7242690"", ""7717237"", ""7652951""]",
829562,en,what is the main purpose of a political party?,"[""3347905""]","[""7279780"", ""7100572"", ""7130983"", ""7267095"", ""7405220"", ""7652951"", ""7765756"", ""2507447"", ""6863431"", ""7423072""]",
1055884,en,who was the first author to use sociology in their writing,"[""67588""]","[""7279780"", ""7130983"", ""7138192"", ""7904294"", ""7577363"", ""7754210"", ""7485237"", ""7257327"", ""7947278"", ""2507447""]",
466830,en,number of protons neutrons and electrons in nitrogen 14,"[""7709283""]","[""7147108"", ""7368020"", ""7802490"", ""7303443"", ""7138192"", ""7975076"", ""7094511"", ""7203060"", ""7325613"", ""7904294""]",
1048871,en,who plays xander from bunkd,"[""4146836""]","[""7130983"", ""7904294"", ""7177755"", ""7601989"", ""7138192"", ""1090781"", ""7082706"", ""7362321"", ""7279780"", ""7652951""]",
1085775,en,what connection does guided imagery take advantage of to transport you deep into,"[""7116157""]","[""7213343"", ""7279780"", ""7464644"", ""7130983"", ""7267095"", ""2206887"", ""7652951"", ""7206684"", ""7423072"", ""7626314""]",
884298,en,what parameters effect i:e ratio on ventilators,"[""7928694"", ""7928696""]","[""7127872"", ""7203060"", ""7363441"", ""7527820"", ""2059813"", ""7749692"", ""6863431"", ""7720437"", ""7100572"", ""7168121""]",
1097199,en,how many eggs do does a woman have,"[""7433925""]","[""7904294"", ""7652951"", ""7601989"", ""7130983"", ""7127381"", ""7177755"", ""792775"", ""7631191"", ""7485237"", ""7913207""]",
950016,en,when is daylight savings time for switzerland,"[""7754765""]","[""7802490"", ""7267095"", ""7617827"", ""1090781"", ""7904294"", ""7325613"", ""7138192"", ""7642717"", ""7303443"", ""7127381""]",
337148,en,how old should your puppy be to get a rabies shot,"[""7389316""]","[""7127381"", ""7325613"", ""1090781"", ""7177755"", ""7303443"", ""7642717"", ""7267095"", ""7138192"", ""3031630"", ""7511997""]",
733241,en,what is considered attire,"[""1699500""]","[""7770763"", ""7652951"", ""7100572"", ""7958136"", ""7906034"", ""7308892"", ""2057086"", ""7734961"", ""7279780"", ""7130178""]",
576898,en,what are wars most commonly fought over,"[""7598385""]","[""7100572"", ""7130983"", ""7652951"", ""6863431"", ""1637023"", ""7138192"", ""7913207"", ""1090781"", ""7279780"", ""7904294""]",
617306,en,what deficiency produces white spot on nails,"[""7502930""]","[""7138192"", ""7267095"", ""7979516"", ""7442986"", ""7465077"", ""7448171"", ""7090721"", ""7802490"", ""7904294"", ""7147108""]",
1064470,en,why do eggs turn brown,"[""7728289""]","[""7904294"", ""7130983"", ""7090721"", ""7652951"", ""7802490"", ""7539348"", ""7267095"", ""7617827"", ""7815494"", ""7917146""]",
393696,en,in texas what requirements are needed to apply to become a broker,"[""7598745""]","[""7203060"", ""7279780"", ""7527820"", ""7303443"", ""7642717"", ""7532510"", ""7078354"", ""7500312"", ""7261118"", ""73689""]",
992193,en,who coined the concept survival of the fittest? charles darwin karl marx herbert spencer max weber,"[""7280593""]","[""56219"", ""7858356"", ""7381791"", ""7784285"", ""7136802"", ""2557880"", ""7930799"", ""7265824"", ""7747211"", ""7172563""]",
829915,en,what is the marriage age in kansas with parental consent,"[""7787972""]","[""7791528"", ""7261118"", ""7368020"", ""7303443"", ""7913207"", ""7968260"", ""7904294"", ""7782410"", ""7616620"", ""7177755""]",
