query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate
1036814,zh-en,温度与体积的正反mathematical relationship是什么,"[""7206684""]","[""6031553"", ""7134858"", ""7314595"", ""7601382"", ""7451844"", ""7970167"", ""7679813"", ""7620658"", ""7236848"", ""7696820""]",0.2222222222222222
1035645,zh-en,俄罗斯的城堡叫什么name,"[""7208858""]","[""7236848"", ""7202929"", ""7238172"", ""7846219"", ""8003980"", ""7917896"", ""7210550"", ""7758892"", ""7550335"", ""7714201""]",0.16666666666666663
71029,zh-en,莱姆病会导致dogs的毛囊炎吗,"[""7670160""]","[""7970167"", ""7451844"", ""6031553"", ""7314595"", ""7844822"", ""7696820"", ""7436811"", ""7090090"", ""7875759"", ""7134858""]",0.1428571428571429
1083836,zh-en,fdic insured是什么意思？,"[""1896608""]","[""7550591"", ""7908361"", ""7934611"", ""8006164"", ""7826216"", ""7477298"", ""7079772"", ""7860629"", ""7248809"", ""7273268""]",0.19999999999999996
1058885,zh-en,是什么causing了持续的干胀和恶心,"[""7170528""]","[""7970167"", ""6031553"", ""7451844"", ""7090090"", ""7939592"", ""7601382"", ""7728737"", ""7355207"", ""7620658"", ""7134858""]",0.11111111111111116
1039189,zh-en,谁是星际迷航行动歼灭team的女演员,"[""7805080""]","[""7097506"", ""7842616"", ""7989316"", ""7452097"", ""7224174"", ""2517017"", ""7077823"", ""7666789"", ""7846219"", ""7236848""]",0.11111111111111116
829562,zh-en,政党的主要purpose是什么？,"[""3347905""]","[""7236848"", ""2591569"", ""7620658"", ""7097506"", ""7325613"", ""7930167"", ""7177755"", ""2778390"", ""7666789"", ""7399923""]",0.16666666666666663
1055884,zh-en,谁是第一个在writing中使用社会学的作者,"[""67588""]","[""6031553"", ""7930167"", ""7236848"", ""7177755"", ""7908361"", ""7777467"", ""7096788"", ""7670327"", ""7546899"", ""7550335""]",0.09999999999999998
466830,zh-en,氮中的质子数、中子数和electrons 14,"[""7709283""]","[""7236848"", ""7550335"", ""7719551"", ""7736398"", ""7851203"", ""4374679"", ""7738859"", ""7086394"", ""7314595"", ""7546569""]",0.18181818181818177
1048871,zh-en,谁在bunkd中plays xander,"[""4146836""]","[""7846219"", ""7736398"", ""7851203"", ""4374679"", ""7210550"", ""7236848"", ""7550335"", ""7224174"", ""8003980"", ""7804101""]",0.16666666666666663
1085775,zh-en,引导图像advantage什么联系将您带入深入,"[""7116157""]","[""7965665"", ""7097506"", ""7758892"", ""7452097"", ""7983062"", ""7236848"", ""7267095"", ""7666789"", ""7620658"", ""7130983""]",0.11111111111111116
884298,zh-en,哪些parameters会影响呼吸机的i : e比率,"[""7928694"", ""7928696""]","[""6031553"", ""7325613"", ""7620658"", ""7236848"", ""7134858"", ""7877816"", ""7226212"", ""7682029"", ""7355207"", ""7177755""]",0.11111111111111116
1097199,zh-en,一个女人有多少个eggs,"[""7433925""]","[""7787010"", ""7511997"", ""7314595"", ""6031553"", ""7915505"", ""7728737"", ""7168121"", ""7448417"", ""7600516"", ""7079010""]",0.16666666666666663
950016,zh-en,瑞士的daylight time是什么时候,"[""7754765""]","[""6031553"", ""7236848"", ""7476064"", ""7086394"", ""7925547"", ""7177755"", ""7696820"", ""1625255"", ""7955287"", ""7314595""]",0.16666666666666663
337148,zh-en,你的小狗应该多old才能接种狂犬病疫苗,"[""7389316""]","[""6031553"", ""7451844"", ""7314595"", ""7970167"", ""7134858"", ""7696820"", ""7090090"", ""7414111"", ""7236848"", ""7620658""]",0.11111111111111116
733241,zh-en,什么被considered是着装,"[""1699500""]","[""7550591"", ""7695968"", ""7930167"", ""7908361"", ""7138502"", ""7601989"", ""7236848"", ""7550335"", ""7491438"", ""7701325""]",0.19999999999999996
576898,zh-en,什么是最常fought的战争,"[""7598385""]","[""7917896"", ""7097506"", ""7238172"", ""7218253"", ""7138502"", ""7452097"", ""7561994"", ""7689875"", ""7144655"", ""7263134""]",0.16666666666666663
617306,zh-en,什么缺乏会在指甲上产生white spot,"[""7502930""]","[""7236848"", ""7736398"", ""7550335"", ""7620658"", ""7783985"", ""2778390"", ""7797366"", ""7846219"", ""7719551"", ""7842616""]",0.125
