query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate
1036814,es,¿Cuál es la relación matemática entre temperatura y volumen directa o inversa?,"[""7206684""]","[""7784692"", ""7494817"", ""1801577"", ""7296810"", ""7212618"", ""7369049"", ""7956784"", ""7389599"", ""7994157"", ""7232453""]",
1035645,es,cual es el nombre del castillo en rusia,"[""7208858""]","[""7145062"", ""7912371"", ""7187592"", ""7452903"", ""7834350"", ""7080582"", ""7922460"", ""7640582"", ""7846533"", ""7575923""]",
71029,es,¿Puede la enfermedad de Lyme causar foliculitis en perros?,"[""7670160""]","[""7492225"", ""7679594"", ""1075467"", ""7626245"", ""5830945"", ""7758032"", ""493988"", ""7274067"", ""7425117"", ""7912824""]",
1083836,es,¿Qué significa asegurado por fdic?,"[""1896608""]","[""7242717"", ""7507749"", ""402009"", ""7922460"", ""7315227"", ""7108835"", ""7993510"", ""3192226"", ""7678465"", ""5806854""]",
1058885,es,¿Qué está causando las constantes náuseas y arcadas secas?,"[""7170528""]","[""7279523"", ""7643936"", ""7321249"", ""7325629"", ""7037525"", ""1890397"", ""7923321"", ""7703204"", ""3360265"", ""7085374""]",
1039189,es,¿Quién es la actriz del equipo visitante en la operación Star Trek Aniquilar?,"[""7805080""]","[""402009"", ""7923321"", ""7080582"", ""7834350"", ""7216788"", ""7485083"", ""7198908"", ""7678465"", ""7561238"", ""7184566""]",
829562,es,¿Cuál es el objetivo principal de un partido político?,"[""3347905""]","[""7336147"", ""7279523"", ""7636329"", ""7414111"", ""7158849"", ""4355244"", ""7585390"", ""402009"", ""7492039"", ""7420731""]",
1055884,es,¿Quién fue el primer autor en utilizar la sociología en sus escritos?,"[""67588""]","[""7784692"", ""7729641"", ""7182356"", ""7494600"", ""7083936"", ""1150114"", ""7248135"", ""7701981"", ""7252050"", ""1152650""]",
466830,es,"número de protones, neutrones y electrones en nitrógeno 14","[""7709283""]","[""7458932"", ""7122592"", ""7186427"", ""7711538"", ""7274330"", ""7167197"", ""5341647"", ""5675265"", ""7276475"", ""7108318""]",
1048871,es,quien interpreta a xander de bunkd,"[""4146836""]","[""7704634"", ""3347477"", ""7141502"", ""7846219"", ""7822971"", ""5987460"", ""7956784"", ""7470363"", ""991764"", ""7501935""]",
1085775,es,¿Qué conexión aprovechan las imágenes guiadas para transportarte profundamente,"[""7116157""]","[""7716860"", ""7663766"", ""7893227"", ""6417801"", ""7124710"", ""7713353"", ""7877612"", ""5928234"", ""7972873"", ""2507882""]",
884298,es,¿Qué parámetros afectan la relación i: e en los ventiladores?,"[""7928694"", ""7928696""]","[""7540757"", ""2876575"", ""7279808"", ""7743007"", ""7107563"", ""3025548"", ""7183229"", ""7084130"", ""7542128"", ""7239467""]",
1097199,es,¿Cuántos óvulos tiene una mujer?,"[""7433925""]","[""7190393"", ""3613076"", ""3212079"", ""6315263"", ""7678214"", ""97364"", ""7097135"", ""7818032"", ""7576217"", ""940470""]",
950016,es,¿Cuándo es el horario de verano en Suiza?,"[""7754765""]","[""7398381"", ""1243285"", ""4796753"", ""7460396"", ""4769297"", ""7248275"", ""7489781"", ""7132800"", ""7418875"", ""7699013""]",
337148,es,¿Qué edad debe tener su cachorro para recibir la vacuna contra la rabia?,"[""7389316""]","[""4796753"", ""1075467"", ""7398381"", ""7037525"", ""7078074"", ""7158849"", ""7854268"", ""7468295"", ""595800"", ""7132800""]",
733241,es,lo que se considera vestimenta,"[""1699500""]","[""7220975"", ""7279523"", ""7636329"", ""7643936"", ""402009"", ""7158849"", ""7141502"", ""7703204"", ""7585390"", ""7400016""]",
576898,es,¿Cuáles son las guerras por las que se pelea más comúnmente?,"[""7598385""]","[""7703204"", ""7930175"", ""7233604"", ""7336147"", ""7400016"", ""7622515"", ""5991956"", ""7241551"", ""7179210"", ""7502919""]",
617306,es,que deficiencia produce mancha blanca en las uñas,"[""7502930""]","[""7279523"", ""7248275"", ""7713156"", ""7585390"", ""7495959"", ""7155882"", ""7098887"", ""7703204"", ""7610318"", ""7630225""]",
1064470,es,¿Por qué los huevos se vuelven marrones?,"[""7728289""]","[""7827150"", ""7549452"", ""7193571"", ""7679594"", ""7102900"", ""6376400"", ""7473991"", ""1522615"", ""7728289"", ""2507882""]",
393696,es,"en texas, qué requisitos se necesitan para postularse para convertirse en corredor","[""7598745""]","[""7626245"", ""7834850"", ""7502919"", ""7807341"", ""7679594"", ""7796965"", ""7481271"", ""7771835"", ""7109056"", ""7387270""]",
992193,es,¿Quién acuñó el concepto de supervivencia del más apto? charles darwin karl marx herbert spencer max weber,"[""7280593""]","[""7782028"", ""7693362"", ""4757522"", ""7400322"", ""7828360"", ""7443722"", ""7469009"", ""3200210"", ""7333820"", ""7867233""]",
829915,es,¿Cuál es la edad para contraer matrimonio en Kansas con el consentimiento de los padres?,"[""7787972""]","[""7796965"", ""7607896"", ""7785547"", ""7502919"", ""7775860"", ""7588406"", ""7109056"", ""7078597"", ""319026"", ""7212618""]",
987767,es,con quien Roy Moore perdió,"[""7290624""]","[""7485083"", ""1551061"", ""7169172"", ""7759308"", ""7282233"", ""7145062"", ""7576224"", ""7242717"", ""7993510"", ""7499902""]",
299128,es,cuántas unidades de agua por mes,"[""6720313""]","[""7218253"", ""7141502"", ""7411728"", ""7134646"", ""7381328"", ""991764"", ""7630225"", ""7085374"", ""7620658"", ""7805712""]",
814132,es,cuál es el límite diario de sodio,"[""7951365""]","[""85696"", ""7549452"", ""7105137"", ""7183237"", ""7431358"", ""7411728"", ""7183229"", ""7112148"", ""7679813"", ""7360346""]",
874257,es,¿Qué recurso literario utiliza el autor para describir el atraco de johnny a los forasteros?,"[""7867405""]","[""7784692"", ""7494817"", ""7143346"", ""4339432"", ""7935303"", ""7369049"", ""7183271"", ""7085374"", ""7162010"", ""7956784""]",
868598,es,¿Qué notas necesitas para ser higienista dental?,"[""7743190""]","[""7679594"", ""1551061"", ""663950"", ""7385074"", ""7274067"", ""7908187"", ""7808089"", ""275988"", ""7803150"", ""7425117""]",
