query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate
1036814,zh-es,温度与volumen的正反数学关系是什么,"[""7206684""]","[""7423979"", ""7620658"", ""7162750"", ""7893851"", ""7503056"", ""7804101"", ""7846290"", ""7757058"", ""7212767"", ""7434810""]",0.11111111111111116
1035645,zh-es,俄罗斯的castillo叫什么名字,"[""7208858""]","[""7911253"", ""7270748"", ""7292014"", ""7155125"", ""7122592"", ""7217535"", ""1637023"", ""7961544"", ""7138502"", ""7402399""]",0.16666666666666663
71029,zh-es,莱姆病会导致perros的毛囊炎吗,"[""7670160""]","[""7166303"", ""7270748"", ""7961544"", ""7797366"", ""7477487"", ""7080479"", ""7445313"", ""7270499"", ""7909504"", ""7469495""]",0.1428571428571429
1083836,zh-es,fdic投保是什么significa ？,"[""1896608""]","[""7240931"", ""7871824"", ""7350549"", ""7191778"", ""7119137"", ""7746801"", ""7797366"", ""7126088"", ""7295767"", ""7720312""]",0.19999999999999996
1058885,zh-es,是什么导致了持续的干胀和arcadas secas,"[""7170528""]","[""7802224"", ""7970697"", ""7620658"", ""7439120"", ""7248275"", ""7878622"", ""7423979"", ""7893851"", ""319026"", ""7687204""]",0.11111111111111116
1039189,zh-es,谁是星际迷航行动歼灭客队的actriz演员,"[""7805080""]","[""7166303"", ""5074011"", ""2523360"", ""7909504"", ""5397150"", ""7798562"", ""8003474"", ""7661839"", ""7679443"", ""7888047""]",0.11111111111111116
829562,zh-es,政党的主要objetivo是什么？,"[""3347905""]","[""7240931"", ""7874712"", ""7080132"", ""7176414"", ""7947278"", ""7145990"", ""7276446"", ""7939592"", ""7546569"", ""7332881""]",0.16666666666666663
1055884,zh-es,谁是第一个在写作中utilizar社会学的作者,"[""67588""]","[""7240931"", ""7670327"", ""7824130"", ""7439120"", ""7278190"", ""7166303"", ""7856925"", ""7879309"", ""7446955"", ""7452097""]",0.09999999999999998
466830,zh-es,氮中的质子数、 neutrones和电子数 14,"[""7709283""]","[""7207217"", ""7545360"", ""7970206"", ""7212118"", ""1405259"", ""7529021"", ""7128779"", ""7421395"", ""2422558"", ""7770587""]",0.18181818181818177
1048871,zh-es,谁在bunkd中interpreta xander,"[""4146836""]","[""7601630"", ""7502667"", ""7619117"", ""7545360"", ""7508018"", ""8003474"", ""7314595"", ""7166303"", ""7182178"", ""7102160""]",0.16666666666666663
1085775,zh-es,guiadas图像利用什么conexión将您带入深入,"[""7116157""]","[""7263269"", ""7128768"", ""7711895"", ""7080528"", ""7620658"", ""7549452"", ""7250969"", ""7392430"", ""7330328"", ""7479947""]",0.2222222222222222
884298,zh-es,哪些参数会影响呼吸机的i : relación e,"[""7928694"", ""7928696""]","[""7893851"", ""7423979"", ""7881110"", ""7412136"", ""7267095"", ""7605018"", ""7865309"", ""7157255"", ""7190911"", ""7158849""]",0.11111111111111116
1097199,zh-es,一个mujer有多少个卵子,"[""7433925""]","[""7446955"", ""7549452"", ""7491462"", ""7878622"", ""7130178"", ""7388742"", ""7681560"", ""7770763"", ""7620658"", ""7423979""]",0.16666666666666663
950016,zh-es,suiza的夏令时是什么时候,"[""7754765""]","[""7893051"", ""7961544"", ""7273499"", ""7546569"", ""7240931"", ""7201461"", ""7146115"", ""7229252"", ""7159815"", ""7276446""]",0.16666666666666663
337148,zh-es,你的小狗应该多大才能recibir狂犬病疫苗,"[""7389316""]","[""7841769"", ""7544784"", ""8007248"", ""7624797"", ""7915758"", ""7212118"", ""7964726"", ""7088575"", ""7213810"", ""6565362""]",0.11111111111111116
733241,zh-es,什么被认为是vestimenta,"[""1699500""]","[""7636669"", ""7254447"", ""7790531"", ""7672295"", ""7896650"", ""7964957"", ""7462294"", ""7850320"", ""7613155"", ""7466923""]",0.19999999999999996
576898,zh-es,什么是最常发生的guerras,"[""7598385""]","[""7636669"", ""7079782"", ""7234971"", ""7155882"", ""7240931"", ""7466923"", ""4969080"", ""7896650"", ""7550373"", ""7144237""]",0.16666666666666663
617306,zh-es,什么缺乏会在指甲上produce白斑,"[""7502930""]","[""7166303"", ""7080479"", ""7352309"", ""5397150"", ""7363684"", ""7888047"", ""7446955"", ""7270748"", ""7961544"", ""2611288""]",0.125
1064470,zh-es,为什么huevos会变成褐色,"[""7728289""]","[""7446955"", ""7255955"", ""7601630"", ""7159815"", ""7802224"", ""7853359"", ""7439120"", ""7893051"", ""7970697"", ""1625255""]",0.19999999999999996
393696,zh-es,在texas申请成为经纪人需要什么要求,"[""7598745""]","[""7446955"", ""7601630"", ""7264867"", ""7437700"", ""1099182"", ""8008166"", ""7893051"", ""7483053"", ""7087868"", ""7502667""]",0.125
992193,zh-es,谁创造了supervivencia apto的概念？查尔斯·达尔文卡尔·马克思赫伯特·斯宾塞马克斯·韦伯,"[""7280593""]","[""7264867"", ""7437700"", ""7601630"", ""7531219"", ""7229252"", ""7087868"", ""7778720"", ""7853359"", ""7454812"", ""7625040""]",0.0714285714285714
829915,zh-es,经父母同意，堪萨斯州的edad matrimonio是多少,"[""7787972""]","[""7182178"", ""7120780"", ""7298537"", ""7604187"", ""7472671"", ""7315031"", ""7502667"", ""7119713"", ""7166303"", ""7962748""]",0.125
987767,zh-es,罗伊摩尔con perdió 了谁,"[""7290624""]","[""7620658"", ""7893851"", ""7970697"", ""7115236"", ""7549452"", ""3913650"", ""7601989"", ""7130178"", ""7878622"", ""7159815""]",0.19999999999999996
299128,zh-es,每月多少单位的agua,"[""6720313""]","[""7446955"", ""7627262"", ""7185425"", ""7502667"", ""7399923"", ""7802490"", ""7166303"", ""8008166"", ""7168121"", ""7893851""]",0.19999999999999996
814132,zh-es,什么是每日钠límite,"[""7951365""]","[""7240931"", ""7961544"", ""7173239"", ""7292014"", ""7446955"", ""7797366"", ""7234971"", ""7916216"", ""7735509"", ""360257""]",0.19999999999999996
874257,zh-es,作者用什么文学手法来描述约翰尼抢劫局forasteros的atraco,"[""7867405""]","[""7584454"", ""7207217"", ""7407140"", ""8007248"", ""7195585"", ""823470"", ""7382828"", ""7487825"", ""7166303"", ""7120780""]",0.16666666666666663
868598,zh-es,你需要什么样的成绩才能成为一名higienista dental,"[""7743190""]","[""7270748"", ""7584454"", ""7556581"", ""8007248"", ""7909504"", ""7936377"", ""7449413"", ""6841813"", ""7938552"", ""7212118""]",0.19999999999999996
1071609,zh-es,为什么噪音是个problema,"[""7816796""]","[""7889414"", ""7770763"", ""7549452"", ""7085374"", ""7130178"", ""7282233"", ""7620658"", ""7965665"", ""7723320"", ""7878622""]",0.19999999999999996
663595,zh-es,罗伯·托马斯是什么genero的,"[""7465375""]","[""7254447"", ""7636669"", ""7947278"", ""7080132"", ""7145990"", ""7466923"", ""7634650"", ""7291573"", ""7173239"", ""7240931""]",0.16666666666666663
1062203,zh-es,为什么布拉德皮特和angelina Jolie离婚,"[""7569446""]","[""8007248"", ""7292014"", ""2517017"", ""7264056"", ""7584454"", ""7478609"", ""7774037"", ""7425050"", ""7735509"", ""7800377""]",0.2857142857142857
182644,zh-es,药物戒断症状的ejemplos,"[""7935405""]","[""7270748"", ""7178334"", ""7727579"", ""7234971"", ""7166303"", ""7531950"", ""7080479"", ""7384636"", ""7240931"", ""7118110""]",0.19999999999999996
931029,zh-es,黄瓜的promedio大小是多少,"[""7812195""]","[""7446955"", ""7314658"", ""7770763"", ""1099182"", ""7177755"", ""7422791"", ""7130178"", ""7549452"", ""7237444"", ""7216529""]",0.16666666666666663
924580,zh-es,什么威士忌是由trigo制成的,"[""7853736"", ""7853738""]","[""7226212"", ""7770763"", ""7080132"", ""7670327"", ""7201461"", ""7278190"", ""7893051"", ""7663114"", ""8004438"", ""7159815""]",0.1428571428571429
837702,zh-es,helio的反义词是什么,"[""7799527""]","[""7636669"", ""7466923"", ""7458678"", ""7079782"", ""7896650"", ""7167278"", ""7642073"", ""7524378"", ""7199557"", ""7848247""]",0.19999999999999996
1033156,zh-es,大jefe maestro的真名是什么,"[""7212940""]","[""7446955"", ""7770763"", ""7601630"", ""7130178"", ""8003248"", ""7883229"", ""1099182"", ""7448849"", ""7893051"", ""7294191""]",0.16666666666666663
1079185,zh-es,当corporación解散并负债时会发生什么？,"[""53048""]","[""7166303"", ""7865309"", ""7893851"", ""7240931"", ""7272812"", ""7159815"", ""7118110"", ""7267095"", ""319026"", ""7315031""]",0.125
171534,zh-es,有些汽车使用aire acondicionado来帮助descongelar吗,"[""7385189""]","[""7166303"", ""7080479"", ""7888047"", ""7798562"", ""7275888"", ""7363684"", ""7909504"", ""7354572"", ""7212118"", ""8003474""]",0.25
838500,zh-es,你手臂上extraen sangre的部位叫什么,"[""4707882""]","[""7226212"", ""7325367"", ""7803677"", ""3003239"", ""7929410"", ""7549452"", ""7085374"", ""7770763"", ""7512964"", ""7965665""]",0.125
361285,zh-es,如何去除地毯上的orina gato渍,"[""7401706""]","[""7888047"", ""5397150"", ""7166303"", ""7288893"", ""7352309"", ""7080479"", ""7354572"", ""7270748"", ""7363684"", ""7446955""]",0.25
